Id,Age,Income,Home,Emp_length,Intent, Amount ,Rate,Status,Percent_income,Default,Cred_length
8152,22,56000,MORTGAGE,4,MEDICAL," 9,000.00 ",10.59,0,0.16,N,2
5108,23,56000,RENT,7,EDUCATION," 9,000.00 ",13.35,0,0.16,N,3
20870,32,56000,RENT,1,MEDICAL," 9,000.00 ",15.05,1,0.16,Y,6
5106,24,56000,RENT,8,HOMEIMPROVEMENT," 9,000.00 ",,0,0.16,Y,2
20872,31,56004,RENT,3,EDUCATION," 9,000.00 ",14.46,1,0.16,Y,5
29055,31,56839,RENT,15,MEDICAL," 9,000.00 ",15.33,1,0.16,N,6
5109,23,57000,RENT,1,PERSONAL," 9,000.00 ",7.14,0,0.16,N,2
8341,24,57000,OWN,8,EDUCATION," 9,000.00 ",8,0,0.16,N,4
8286,26,57000,MORTGAGE,6,MEDICAL," 9,000.00 ",12.99,0,0.16,Y,4
22681,32,57000,MORTGAGE,11,MEDICAL," 9,000.00 ",13.35,0,0.16,Y,5
23481,30,57000,MORTGAGE,3,MEDICAL," 9,000.00 ",17.93,1,0.16,Y,6
20853,27,57057,RENT,3,VENTURE," 9,000.00 ",13.11,0,0.16,N,5
8364,22,57204,MORTGAGE,6,EDUCATION," 9,000.00 ",15.58,0,0.16,Y,3
5112,26,57240,RENT,3,VENTURE," 9,000.00 ",7.51,0,0.16,N,3
22712,28,57248,MORTGAGE,1,EDUCATION," 9,000.00 ",6.92,0,0.16,N,7
30517,46,57359,MORTGAGE,3,DEBTCONSOLIDATION," 9,000.00 ",6.92,0,0.16,N,14
5115,23,57500,RENT,5,EDUCATION," 9,000.00 ",6.91,0,0.16,N,2
5113,23,57500,RENT,2,MEDICAL," 9,000.00 ",10.37,0,0.16,N,3
20855,27,57500,RENT,2,DEBTCONSOLIDATION," 9,000.00 ",11.97,0,0.16,Y,9
8383,23,57504,MORTGAGE,1,DEBTCONSOLIDATION," 9,000.00 ",6.54,0,0.16,N,3
30524,38,57600,MORTGAGE,2,DEBTCONSOLIDATION," 9,000.00 ",10.99,0,0.16,N,12
8420,25,57700,MORTGAGE,9,HOMEIMPROVEMENT," 9,000.00 ",,0,0.16,N,3
5117,25,57996,RENT,4,DEBTCONSOLIDATION," 9,000.00 ",11.83,0,0.16,N,4
5119,24,58000,RENT,6,EDUCATION," 9,000.00 ",7.29,0,0.16,N,4
30549,43,58000,MORTGAGE,4,EDUCATION," 9,000.00 ",13.22,0,0.16,Y,14
22798,30,58000,MORTGAGE,2,HOMEIMPROVEMENT," 9,000.00 ",13.23,0,0.16,N,6
5120,24,58800,RENT,4,EDUCATION," 9,000.00 ",,0,0.15,N,2
30556,45,59000,MORTGAGE,5,MEDICAL," 9,000.00 ",7.9,0,0.15,N,16
8583,23,59000,MORTGAGE,7,EDUCATION," 9,000.00 ",8.49,0,0.15,N,3
16988,23,59000,MORTGAGE,7,EDUCATION," 9,000.00 ",8.49,0,0.15,N,4
30559,37,59000,MORTGAGE,3,HOMEIMPROVEMENT," 9,000.00 ",10.25,0,0.15,N,13
5157,23,59000,RENT,0,HOMEIMPROVEMENT," 9,000.00 ",15.28,1,0.15,N,4
20859,29,59520,RENT,13,HOMEIMPROVEMENT," 9,000.00 ",5.42,0,0.15,N,9
5126,22,60000,RENT,5,PERSONAL," 9,000.00 ",5.99,0,0.15,N,4
5129,23,60000,RENT,2,MEDICAL," 9,000.00 ",6.17,0,0.15,N,2
17623,23,60000,RENT,2,VENTURE," 9,000.00 ",6.17,0,0.15,N,2
8948,26,60000,MORTGAGE,6,EDUCATION," 9,000.00 ",6.91,0,0.15,N,3
5139,22,60000,RENT,6,EDUCATION," 9,000.00 ",7.14,0,0.15,N,4
5122,23,60000,RENT,1,DEBTCONSOLIDATION," 9,000.00 ",7.51,0,0.15,N,3
20860,33,60000,RENT,3,PERSONAL," 9,000.00 ",8.49,0,0.15,N,5
28491,33,60000,RENT,3,DEBTCONSOLIDATION," 9,000.00 ",8.49,0,0.15,N,8
8731,25,60000,OWN,0,VENTURE," 9,000.00 ",9.91,0,0.15,N,3
5125,26,60000,RENT,0,VENTURE," 9,000.00 ",10.59,0,0.15,N,3
5141,24,60000,RENT,1,VENTURE," 9,000.00 ",11.58,0,0.15,N,3
5138,22,60000,RENT,3,DEBTCONSOLIDATION," 9,000.00 ",11.86,0,0.15,N,4
23065,29,60000,OWN,9,PERSONAL," 9,000.00 ",12.23,0,0.15,N,10
22957,35,60000,MORTGAGE,5,HOMEIMPROVEMENT," 9,000.00 ",12.42,0,0.15,N,7
5127,26,60000,RENT,4,EDUCATION," 9,000.00 ",12.68,0,0.15,N,4
22938,31,60000,MORTGAGE,2,HOMEIMPROVEMENT," 9,000.00 ",12.69,0,0.15,N,8
20861,31,60000,RENT,3,MEDICAL," 9,000.00 ",13.06,0,0.15,N,7
5137,23,60000,RENT,0,EDUCATION," 9,000.00 ",13.61,0,0.15,N,4
20864,29,60000,RENT,7,EDUCATION," 9,000.00 ",13.61,0,0.15,N,9
9202,22,60000,MORTGAGE,6,MEDICAL," 9,000.00 ",13.79,0,0.15,Y,2
32438,60,60000,OWN,5,PERSONAL," 9,000.00 ",13.8,0,0.15,N,27
5132,23,60000,RENT,2,VENTURE," 9,000.00 ",,0,0.15,N,4
5140,22,60000,RENT,0,DEBTCONSOLIDATION," 9,000.00 ",,0,0.15,N,2
8943,24,60000,MORTGAGE,8,VENTURE," 9,000.00 ",,0,0.15,N,4
23292,29,61000,MORTGAGE,9,PERSONAL," 9,000.00 ",7.88,0,0.15,N,7
20868,30,61000,RENT,1,PERSONAL," 9,000.00 ",11.49,0,0.15,N,5
5144,23,61041,RENT,7,PERSONAL," 9,000.00 ",11.36,0,0.15,N,2
9346,23,61200,MORTGAGE,2,VENTURE," 9,000.00 ",,0,0.15,N,2
9361,23,61300,OWN,1,EDUCATION," 9,000.00 ",16.49,0,0.15,Y,3
23315,28,61425,OWN,2,VENTURE," 9,000.00 ",5.99,0,0.15,N,7
23344,29,62000,MORTGAGE,9,HOMEIMPROVEMENT," 9,000.00 ",6.62,0,0.15,N,7
9434,22,62000,MORTGAGE,5,EDUCATION," 9,000.00 ",10,0,0.15,N,2
10516,23,62000,MORTGAGE,8,HOMEIMPROVEMENT," 9,000.00 ",11.03,1,0.15,N,2
9425,23,62000,MORTGAGE,3,MEDICAL," 9,000.00 ",,0,0.15,N,4
20869,29,62000,RENT,13,EDUCATION," 9,000.00 ",,0,0.15,N,9
28992,29,62000,RENT,13,DEBTCONSOLIDATION," 9,000.00 ",,0,0.15,N,7
20875,31,62201,RENT,2,DEBTCONSOLIDATION," 9,000.00 ",12.53,0,0.14,N,8
23410,30,62256,MORTGAGE,1,HOMEIMPROVEMENT," 9,000.00 ",15.05,0,0.14,Y,10
5145,22,62400,RENT,6,VENTURE," 9,000.00 ",8.49,0,0.14,N,3
20876,29,62532,RENT,6,VENTURE," 9,000.00 ",13.49,0,0.14,N,6
28541,29,62532,RENT,6,PERSONAL," 9,000.00 ",13.49,0,0.14,N,9
5146,25,62604,RENT,2,PERSONAL," 9,000.00 ",,0,0.14,N,3
20877,31,62839,RENT,15,HOMEIMPROVEMENT," 9,000.00 ",15.33,0,0.14,N,10
24021,28,63000,MORTGAGE,5,DEBTCONSOLIDATION," 9,000.00 ",13.72,1,0.14,Y,9
9626,22,63000,OWN,6,EDUCATION," 9,000.00 ",,0,0.14,N,4
23479,29,63000,OWN,0,MEDICAL," 9,000.00 ",,0,0.14,N,9
9739,25,64000,MORTGAGE,9,HOMEIMPROVEMENT," 9,000.00 ",5.99,0,0.14,N,2
5147,26,64000,RENT,3,DEBTCONSOLIDATION," 9,000.00 ",6.03,0,0.14,N,2
23547,34,64000,MORTGAGE,2,EDUCATION," 9,000.00 ",6.92,0,0.14,N,6
10713,26,64000,MORTGAGE,6,DEBTCONSOLIDATION," 9,000.00 ",18.64,1,0.14,N,4
20890,29,64000,RENT,3,DEBTCONSOLIDATION," 9,000.00 ",,1,0.14,Y,6
20917,30,64698,RENT,11,MEDICAL," 9,000.00 ",16,1,0.12,Y,5
30765,36,64973,MORTGAGE,6,EDUCATION," 9,000.00 ",10.59,0,0.14,N,13
5150,24,65000,RENT,5,HOMEIMPROVEMENT," 9,000.00 ",6.03,0,0.14,N,4
30012,37,65000,RENT,7,DEBTCONSOLIDATION," 9,000.00 ",6.91,0,0.14,N,15
32121,37,65000,RENT,7,EDUCATION," 9,000.00 ",6.91,0,0.14,N,14
9984,24,65000,OWN,8,EDUCATION," 9,000.00 ",7.29,0,0.14,N,4
17006,24,65000,OWN,8,PERSONAL," 9,000.00 ",7.29,0,0.14,N,3
23682,27,65000,MORTGAGE,11,VENTURE," 9,000.00 ",7.66,0,0.14,N,6
10017,23,65000,MORTGAGE,7,EDUCATION," 9,000.00 ",7.88,0,0.14,N,3
10117,22,65000,MORTGAGE,4,EDUCATION," 9,000.00 ",9.63,0,0.14,N,3
16172,22,65000,MORTGAGE,4,EDUCATION," 9,000.00 ",9.63,0,0.14,N,3
5154,22,65000,RENT,1,DEBTCONSOLIDATION," 9,000.00 ",9.91,0,0.14,N,4
5158,26,65000,RENT,3,MEDICAL," 9,000.00 ",11.86,0,0.14,N,4
20878,30,65000,RENT,3,EDUCATION," 9,000.00 ",12.42,0,0.14,N,5
23783,28,65004,MORTGAGE,7,MEDICAL," 9,000.00 ",5.99,0,0.14,N,5
10171,23,65100,MORTGAGE,1,MEDICAL," 9,000.00 ",14.79,0,0.14,Y,4
30826,45,65993,MORTGAGE,3,EDUCATION," 9,000.00 ",14.59,0,0.14,N,15
20882,28,66000,RENT,11,DEBTCONSOLIDATION," 9,000.00 ",13.99,0,0.14,N,7
20906,28,66725,RENT,3,MEDICAL," 9,000.00 ",16.29,1,0.11,Y,9
28424,28,66725,RENT,3,MEDICAL," 9,000.00 ",16.29,1,0.11,N,8
10319,24,66766,MORTGAGE,,HOMEIMPROVEMENT," 9,000.00 ",6.99,0,0.13,N,2
23883,29,66996,MORTGAGE,1,PERSONAL," 9,000.00 ",8.94,0,0.13,N,7
20884,30,67092,RENT,0,DEBTCONSOLIDATION," 9,000.00 ",12.87,0,0.13,N,8
28305,30,67092,RENT,0,PERSONAL," 9,000.00 ",12.87,0,0.13,Y,9
10449,22,68000,MORTGAGE,6,EDUCATION," 9,000.00 ",15.27,0,0.13,N,2
10548,26,68500,MORTGAGE,7,MEDICAL," 9,000.00 ",7.88,0,0.13,N,4
10580,23,69000,OWN,7,MEDICAL," 9,000.00 ",5.99,0,0.13,N,3
5177,23,69000,RENT,8,EDUCATION," 9,000.00 ",9.63,1,0.13,N,4
5162,23,69000,RENT,7,PERSONAL," 9,000.00 ",11.49,0,0.13,N,2
5178,23,69000,RENT,1,EDUCATION," 9,000.00 ",14.09,1,0.13,Y,3
20897,27,69000,RENT,0,PERSONAL," 9,000.00 ",16.77,1,0.13,Y,6
20887,33,69996,RENT,2,HOMEIMPROVEMENT," 9,000.00 ",11.58,0,0.13,N,5
24801,28,70000,MORTGAGE,12,DEBTCONSOLIDATION," 9,000.00 ",5.42,1,0.13,N,7
24179,32,70000,MORTGAGE,16,HOMEIMPROVEMENT," 9,000.00 ",7.14,0,0.13,N,10
10960,24,70000,OTHER,4,PERSONAL," 9,000.00 ",9.63,0,0.13,N,2
15983,24,70000,OTHER,4,PERSONAL," 9,000.00 ",9.63,0,0.13,N,4
20888,31,70000,RENT,0,VENTURE," 9,000.00 ",10,0,0.13,N,5
10942,24,70000,MORTGAGE,1,EDUCATION," 9,000.00 ",11.83,0,0.13,N,3
16160,24,70000,MORTGAGE,1,HOMEIMPROVEMENT," 9,000.00 ",11.83,0,0.13,N,3
30015,47,70000,RENT,2,EDUCATION," 9,000.00 ",12.87,0,0.13,N,14
5164,22,70000,RENT,3,VENTURE," 9,000.00 ",13.49,0,0.13,Y,2
30914,48,70000,MORTGAGE,31,HOMEIMPROVEMENT," 9,000.00 ",14.54,0,0.13,N,17
5165,22,70000,RENT,4,EDUCATION," 9,000.00 ",,0,0.13,N,2
20892,27,70176,RENT,3,VENTURE," 9,000.00 ",7.88,0,0.13,N,8
28585,27,70176,RENT,3,MEDICAL," 9,000.00 ",7.88,0,0.13,N,5
17514,24,70550,RENT,8,MEDICAL," 9,000.00 ",15.05,1,0.11,Y,2
30957,44,71000,MORTGAGE,11,EDUCATION," 9,000.00 ",,0,0.13,N,11
24308,27,71352,MORTGAGE,3,VENTURE," 9,000.00 ",6.54,0,0.13,N,6
24315,27,71700,MORTGAGE,11,HOMEIMPROVEMENT," 9,000.00 ",13.8,0,0.13,N,5
11170,23,72000,MORTGAGE,7,VENTURE," 9,000.00 ",6.76,0,0.13,N,2
17594,23,72000,MORTGAGE,7,VENTURE," 9,000.00 ",6.76,0,0.13,N,2
11117,24,72000,OWN,8,HOMEIMPROVEMENT," 9,000.00 ",7.49,0,0.13,N,4
5168,26,72000,RENT,0,DEBTCONSOLIDATION," 9,000.00 ",10.74,0,0.13,N,2
20895,33,72000,RENT,9,PERSONAL," 9,000.00 ",11.14,0,0.13,N,5
5170,23,72000,RENT,2,VENTURE," 9,000.00 ",13.47,0,0.13,N,3
24407,30,72000,MORTGAGE,3,MEDICAL," 9,000.00 ",14.22,0,0.13,Y,6
24370,30,72000,MORTGAGE,14,EDUCATION," 9,000.00 ",15.23,0,0.13,Y,10
11108,25,72000,MORTGAGE,9,EDUCATION," 9,000.00 ",15.62,0,0.13,N,4
24883,31,72000,MORTGAGE,4,EDUCATION," 9,000.00 ",15.96,1,0.13,Y,5
11211,24,72000,MORTGAGE,0,EDUCATION," 9,000.00 ",,0,0.13,N,2
24449,29,72396,MORTGAGE,9,PERSONAL," 9,000.00 ",10.59,0,0.12,N,9
5171,25,72500,RENT,2,HOMEIMPROVEMENT," 9,000.00 ",10.59,0,0.12,N,2
11305,25,73000,MORTGAGE,9,DEBTCONSOLIDATION," 9,000.00 ",11.86,0,0.12,N,4
20913,27,73004,RENT,5,EDUCATION," 9,000.00 ",9.63,1,0.12,N,7
24531,29,74000,MORTGAGE,0,HOMEIMPROVEMENT," 9,000.00 ",7.51,0,0.12,N,10
5172,26,74000,RENT,3,PERSONAL," 9,000.00 ",10,0,0.12,N,3
30016,38,74000,RENT,9,EDUCATION," 9,000.00 ",12.84,0,0.12,N,12
32051,38,74000,RENT,9,MEDICAL," 9,000.00 ",12.84,0,0.12,Y,15
11350,22,74000,MORTGAGE,6,EDUCATION," 9,000.00 ",,0,0.12,N,2
12992,23,74400,MORTGAGE,3,HOMEIMPROVEMENT," 9,000.00 ",7.66,1,0.12,N,2
11574,22,75000,MORTGAGE,3,EDUCATION," 9,000.00 ",5.79,0,0.12,N,2
24649,35,75000,MORTGAGE,1,DEBTCONSOLIDATION," 9,000.00 ",5.79,0,0.12,N,9
11529,21,75000,MORTGAGE,5,PERSONAL," 9,000.00 ",5.99,0,0.12,N,4
11538,22,75000,MORTGAGE,4,MEDICAL," 9,000.00 ",6.99,0,0.12,N,2
16679,22,75000,MORTGAGE,4,VENTURE," 9,000.00 ",6.99,0,0.12,N,3
11627,22,75000,MORTGAGE,6,PERSONAL," 9,000.00 ",7.14,0,0.12,N,2
11714,24,75000,MORTGAGE,6,MEDICAL," 9,000.00 ",8.59,0,0.12,N,4
5174,22,75000,RENT,2,DEBTCONSOLIDATION," 9,000.00 ",10.99,0,0.12,N,4
20899,28,75000,RENT,4,DEBTCONSOLIDATION," 9,000.00 ",12.21,0,0.12,N,8
24625,29,75000,MORTGAGE,2,PERSONAL," 9,000.00 ",,0,0.12,N,6
24778,27,75500,MORTGAGE,8,EDUCATION," 9,000.00 ",7.9,0,0.12,N,5
11790,25,75996,MORTGAGE,9,MEDICAL," 9,000.00 ",7.74,0,0.12,N,3
31102,38,76000,MORTGAGE,4,PERSONAL," 9,000.00 ",5.99,0,0.12,N,12
17247,23,76000,MORTGAGE,7,DEBTCONSOLIDATION," 9,000.00 ",,1,0.12,Y,3
11867,25,77000,MORTGAGE,8,HOMEIMPROVEMENT," 9,000.00 ",6.03,0,0.12,N,3
5180,24,77496,RENT,2,VENTURE," 9,000.00 ",12.84,0,0.12,N,4
24870,30,77500,MORTGAGE,2,DEBTCONSOLIDATION," 9,000.00 ",7.88,0,0.12,N,7
20900,29,77800,RENT,2,HOMEIMPROVEMENT," 9,000.00 ",12.42,0,0.12,N,6
27954,29,77800,RENT,2,VENTURE," 9,000.00 ",12.42,0,0.12,N,6
13371,25,78000,MORTGAGE,7,VENTURE," 9,000.00 ",11.78,1,0.12,Y,2
17740,25,78000,MORTGAGE,7,DEBTCONSOLIDATION," 9,000.00 ",11.78,1,0.12,Y,3
25841,27,78300,MORTGAGE,11,HOMEIMPROVEMENT," 9,000.00 ",,1,0.11,N,5
12065,25,79000,MORTGAGE,0,DEBTCONSOLIDATION," 9,000.00 ",6.76,0,0.11,N,4
16728,25,79000,MORTGAGE,0,PERSONAL," 9,000.00 ",6.76,0,0.11,N,4
24969,27,79000,MORTGAGE,4,PERSONAL," 9,000.00 ",6.76,0,0.11,N,10
25871,30,79200,MORTGAGE,10,EDUCATION," 9,000.00 ",8.49,1,0.11,N,8
31400,37,79992,MORTGAGE,2,PERSONAL," 9,000.00 ",,1,0.11,Y,14
5183,22,80000,RENT,3,DEBTCONSOLIDATION," 9,000.00 ",6.91,0,0.11,N,3
12190,23,80000,MORTGAGE,6,EDUCATION," 9,000.00 ",7.49,0,0.11,N,4
5182,26,80000,RENT,3,VENTURE," 9,000.00 ",8.9,0,0.11,N,2
12249,23,80000,OWN,7,PERSONAL," 9,000.00 ",9.62,0,0.11,N,2
5186,26,80000,RENT,0,EDUCATION," 9,000.00 ",10.91,0,0.11,Y,3
25160,33,80000,OWN,12,HOMEIMPROVEMENT," 9,000.00 ",11.97,0,0.11,N,7
25150,27,80000,OWN,2,PERSONAL," 9,000.00 ",12.21,0,0.11,N,8
25011,28,80000,MORTGAGE,5,HOMEIMPROVEMENT," 9,000.00 ",12.69,0,0.11,N,6
5184,26,80000,RENT,0,VENTURE," 9,000.00 ",13.16,0,0.11,Y,2
5185,25,80000,RENT,0,EDUCATION," 9,000.00 ",,0,0.11,N,2
12208,24,80000,MORTGAGE,8,MEDICAL," 9,000.00 ",,0,0.11,N,4
17414,24,80000,MORTGAGE,8,PERSONAL," 9,000.00 ",,0,0.11,N,2
5187,23,80400,RENT,4,PERSONAL," 9,000.00 ",7.51,0,0.11,N,2
17482,23,80400,RENT,4,EDUCATION," 9,000.00 ",7.51,0,0.11,N,4
25206,27,81000,OWN,4,VENTURE," 9,000.00 ",13.43,0,0.11,Y,9
12461,23,81600,MORTGAGE,7,DEBTCONSOLIDATION," 9,000.00 ",7.49,0,0.11,N,4
15991,23,81600,MORTGAGE,7,VENTURE," 9,000.00 ",7.49,0,0.11,N,3
25229,33,81804,MORTGAGE,4,DEBTCONSOLIDATION," 9,000.00 ",8,0,0.11,N,8
25258,31,82000,MORTGAGE,15,HOMEIMPROVEMENT," 9,000.00 ",5.42,0,0.11,N,9
28574,31,82000,MORTGAGE,15,DEBTCONSOLIDATION," 9,000.00 ",5.42,0,0.11,N,10
12491,23,82000,MORTGAGE,7,PERSONAL," 9,000.00 ",,0,0.11,Y,2
5188,23,83000,RENT,7,DEBTCONSOLIDATION," 9,000.00 ",10.59,0,0.11,N,4
5206,24,83000,RENT,8,PERSONAL," 9,000.00 ",15.05,1,0.11,Y,3
20902,27,83200,RENT,11,EDUCATION," 9,000.00 ",15.31,0,0.11,Y,5
20904,34,84000,RENT,3,PERSONAL," 9,000.00 ",5.79,0,0.11,N,10
28107,34,84000,RENT,3,EDUCATION," 9,000.00 ",5.79,0,0.11,N,10
25369,35,84000,OWN,4,HOMEIMPROVEMENT," 9,000.00 ",6.76,0,0.11,N,6
5190,25,84000,RENT,5,DEBTCONSOLIDATION," 9,000.00 ",11.36,0,0.11,N,2
12680,26,84191,MORTGAGE,5,MEDICAL," 9,000.00 ",6.62,0,0.11,N,4
16970,26,84191,MORTGAGE,5,PERSONAL," 9,000.00 ",6.62,0,0.11,N,3
20907,28,84800,RENT,4,DEBTCONSOLIDATION," 9,000.00 ",,0,0.11,N,7
28913,28,84800,RENT,4,VENTURE," 9,000.00 ",,0,0.11,N,7
25412,32,84996,MORTGAGE,4,VENTURE," 9,000.00 ",9.32,0,0.11,N,6
28369,32,84996,MORTGAGE,4,PERSONAL," 9,000.00 ",9.32,0,0.11,N,10
5193,26,84996,RENT,0,MEDICAL," 9,000.00 ",11.26,0,0.11,N,2
32489,61,85000,MORTGAGE,11,PERSONAL," 9,000.00 ",9.99,0,0.11,N,22
20912,27,85000,RENT,6,HOMEIMPROVEMENT," 9,000.00 ",10.36,0,0.11,N,5
30021,43,85000,RENT,14,EDUCATION," 9,000.00 ",11.89,0,0.11,N,11
12920,23,85000,MORTGAGE,6,EDUCATION," 9,000.00 ",12.36,0,0.11,Y,2
5194,24,85000,RENT,1,MEDICAL," 9,000.00 ",13.92,0,0.11,N,4
30022,47,86000,RENT,0,HOMEIMPROVEMENT," 9,000.00 ",12.87,1,0.1,N,13
5197,24,86250,RENT,1,HOMEIMPROVEMENT," 9,000.00 ",12.69,0,0.1,N,2
5198,25,87000,RENT,7,MEDICAL," 9,000.00 ",13.49,0,0.1,N,4
31322,41,87000,MORTGAGE,4,PERSONAL," 9,000.00 ",16,0,0.1,N,12
25590,33,87000,MORTGAGE,17,VENTURE," 9,000.00 ",17.93,0,0.1,Y,7
28321,33,87000,MORTGAGE,17,VENTURE," 9,000.00 ",17.93,0,0.1,Y,7
20924,33,87550,RENT,0,MEDICAL," 9,000.00 ",14.65,1,0.09,Y,7
20915,27,88000,RENT,11,DEBTCONSOLIDATION," 9,000.00 ",6.91,0,0.1,N,10
28709,27,88000,RENT,11,VENTURE," 9,000.00 ",6.91,0,0.1,N,8
20914,33,88000,RENT,3,VENTURE," 9,000.00 ",14.54,0,0.1,N,9
5199,23,88000,RENT,5,MEDICAL," 9,000.00 ",,0,0.1,N,2
25650,31,88560,MORTGAGE,16,EDUCATION," 9,000.00 ",7.29,0,0.1,N,8
13170,25,89796,MORTGAGE,2,VENTURE," 9,000.00 ",11.11,0,0.1,N,4
20919,31,90000,RENT,6,PERSONAL," 9,000.00 ",5.42,0,0.1,N,9
13212,25,90000,MORTGAGE,0,EDUCATION," 9,000.00 ",12.69,0,0.1,N,3
20918,27,90000,RENT,2,DEBTCONSOLIDATION," 9,000.00 ",13.49,0,0.1,N,7
25768,30,90000,MORTGAGE,14,VENTURE," 9,000.00 ",15.58,0,0.1,Y,6
5203,25,90900,RENT,9,VENTURE," 9,000.00 ",13.22,0,0.1,Y,3
31398,38,91200,MORTGAGE,0,HOMEIMPROVEMENT," 9,000.00 ",12.68,0,0.1,N,16
32208,38,91200,MORTGAGE,0,EDUCATION," 9,000.00 ",12.68,0,0.1,N,11
5205,23,92000,RENT,7,EDUCATION," 9,000.00 ",6.92,0,0.1,N,2
25916,34,92000,MORTGAGE,1,PERSONAL," 9,000.00 ",9.63,0,0.1,N,8
26033,32,95000,MORTGAGE,12,EDUCATION," 9,000.00 ",5.42,0,0.09,N,7
26052,32,95000,MORTGAGE,16,HOMEIMPROVEMENT," 9,000.00 ",7.88,0,0.09,N,9
13654,22,95000,MORTGAGE,0,MEDICAL," 9,000.00 ",8.49,0,0.09,N,2
13755,23,96000,MORTGAGE,4,PERSONAL," 9,000.00 ",6.62,0,0.09,N,4
13780,22,96000,MORTGAGE,6,EDUCATION," 9,000.00 ",7.49,0,0.09,N,4
26095,33,96000,MORTGAGE,5,MEDICAL," 9,000.00 ",7.49,0,0.09,N,7
28639,33,96000,MORTGAGE,5,VENTURE," 9,000.00 ",7.49,0,0.09,N,7
14653,22,98000,MORTGAGE,1,HOMEIMPROVEMENT," 9,000.00 ",9.63,1,0.09,N,2
26667,30,98000,MORTGAGE,14,EDUCATION," 9,000.00 ",11.49,1,0.09,N,5
13938,23,98400,MORTGAGE,7,EDUCATION," 9,000.00 ",6.62,0,0.09,N,4
26225,29,98736,OWN,13,VENTURE," 9,000.00 ",11.89,0,0.09,N,6
26235,27,99000,MORTGAGE,4,VENTURE," 9,000.00 ",7.14,0,0.09,N,8
28026,27,99000,MORTGAGE,4,MEDICAL," 9,000.00 ",7.14,0,0.09,N,5
32386,51,99000,RENT,2,HOMEIMPROVEMENT," 9,000.00 ",11.49,0,0.09,N,22
14710,25,100000,MORTGAGE,4,EDUCATION," 9,000.00 ",9.64,1,0.09,N,3
26277,35,100000,MORTGAGE,19,MEDICAL," 9,000.00 ",10.99,0,0.09,N,8
5211,25,100000,RENT,7,MEDICAL," 9,000.00 ",11.34,0,0.09,Y,4
26325,27,100000,MORTGAGE,11,PERSONAL," 9,000.00 ",18.25,0,0.09,Y,6
14007,22,100000,MORTGAGE,6,EDUCATION," 9,000.00 ",,0,0.09,N,2
5212,25,100500,RENT,5,PERSONAL," 9,000.00 ",,0,0.09,N,4
26462,27,102500,MORTGAGE,0,DEBTCONSOLIDATION," 9,000.00 ",11.49,0,0.09,N,6
28175,33,103000,RENT,0,EDUCATION," 9,000.00 ",14.65,1,0.09,Y,9
14289,26,103200,MORTGAGE,8,PERSONAL," 9,000.00 ",6.76,0,0.09,N,2
26482,28,103200,MORTGAGE,7,EDUCATION," 9,000.00 ",9.88,0,0.09,N,6
14297,23,104000,MORTGAGE,7,PERSONAL," 9,000.00 ",10.65,0,0.09,N,2
31556,39,105000,MORTGAGE,1,DEBTCONSOLIDATION," 9,000.00 ",9.32,0,0.09,N,12
26576,34,106000,MORTGAGE,3,MEDICAL," 9,000.00 ",7.88,0,0.08,N,6
14488,26,108000,MORTGAGE,4,PERSONAL," 9,000.00 ",5.79,0,0.08,N,2
14491,26,108000,MORTGAGE,3,VENTURE," 9,000.00 ",10.38,0,0.08,N,4
30023,40,108000,RENT,10,HOMEIMPROVEMENT," 9,000.00 ",11.86,1,0.08,N,12
14586,22,110000,MORTGAGE,2,VENTURE," 9,000.00 ",11.11,0,0.08,N,4
26722,32,110000,OWN,16,EDUCATION," 9,000.00 ",11.48,0,0.08,N,10
26650,35,110000,MORTGAGE,7,DEBTCONSOLIDATION," 9,000.00 ",11.71,0,0.08,N,9
14562,24,110000,MORTGAGE,2,EDUCATION," 9,000.00 ",,0,0.08,N,3
31591,36,110000,MORTGAGE,3,MEDICAL," 9,000.00 ",,0,0.08,N,16
32003,36,110000,MORTGAGE,3,EDUCATION," 9,000.00 ",,0,0.08,N,13
5215,22,110500,RENT,2,EDUCATION," 9,000.00 ",5.79,0,0.08,N,4
14708,24,112000,OTHER,4,PERSONAL," 9,000.00 ",9.32,0,0.08,N,2
20923,27,112440,RENT,9,DEBTCONSOLIDATION," 9,000.00 ",,0,0.08,N,7
15563,26,113050,MORTGAGE,4,MEDICAL," 9,000.00 ",12.53,1,0.07,N,4
5216,25,115000,RENT,2,HOMEIMPROVEMENT," 9,000.00 ",7.51,0,0.08,N,3
14893,26,119000,MORTGAGE,3,DEBTCONSOLIDATION," 9,000.00 ",7.74,0,0.08,N,4
26920,32,119000,MORTGAGE,10,MEDICAL," 9,000.00 ",13.47,0,0.08,N,7
27058,31,120000,MORTGAGE,9,VENTURE," 9,000.00 ",8.94,0,0.07,N,6
27036,29,120000,MORTGAGE,5,MEDICAL," 9,000.00 ",10.25,0,0.07,N,10
27134,32,125000,MORTGAGE,4,EDUCATION," 9,000.00 ",6.62,0,0.07,N,10
27132,27,125000,MORTGAGE,7,EDUCATION," 9,000.00 ",7.51,0,0.07,N,6
15240,22,125555,MORTGAGE,2,MEDICAL," 9,000.00 ",10.99,0,0.07,N,4
18194,29,125800,RENT,11,MEDICAL," 9,000.00 ",16.77,1,0.06,N,8
